,CryoSleep,Age,VIP,Cabin_num,Cabin_side,Spendings,Cabin_deck_1,Cabin_deck_2,Cabin_deck_3,Cabin_deck_4,Cabin_deck_5,Cabin_deck_6,Cabin_deck_7,Cabin_deck_8,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_Unknown,preds_xgb,preds_mlp
3348,True,28,False,1226,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3349,False,30,False,491,True,2337.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,False,False
3350,True,48,False,280,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3351,True,38,False,280,False,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,True,True
3352,True,47,False,280,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3353,True,8,False,1567,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3354,True,47,False,1567,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3355,False,26,True,492,True,2108.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
3356,True,13,False,1568,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,True,True
3357,False,18,False,1446,False,649.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3358,False,27,False,1447,False,1444.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3359,False,27,False,236,True,3084.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3360,False,30,False,248,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3361,False,25,False,248,True,16359.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3362,False,26,False,238,True,1182.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
3363,False,20,False,1448,False,761.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3364,False,52,False,503,False,8030.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False,False
3365,True,3,False,1218,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3366,False,6,False,1218,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3367,False,0,False,1218,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3368,False,22,False,1573,True,690.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3369,True,1,False,1218,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3370,False,44,False,1575,True,729.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3371,True,18,False,1220,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
3372,False,20,False,1449,False,1411.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,False,False
3373,False,29,False,494,True,1609.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3374,False,28,False,1576,True,692.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,False,False
3375,True,39,False,82,True,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3376,True,11,False,1221,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3377,True,2,False,1221,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
3378,False,15,False,1577,True,1550.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3379,True,32,False,1221,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3380,False,15,False,1577,True,2905.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
3381,False,1,False,1221,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
3382,False,20,False,1577,True,1345.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3383,True,25,False,91,False,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3384,False,32,True,91,False,2771.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3385,True,32,False,504,False,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,True,True
3386,False,18,False,1578,True,1384.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3387,False,49,False,1580,True,1182.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3388,False,2,False,1233,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3389,False,13,False,1455,False,821.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3390,False,28,False,1581,True,1925.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3391,False,56,False,1581,True,691.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,False,False
3392,False,27,False,1456,False,1248.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3393,True,34,False,1234,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3394,True,28,False,249,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3395,False,31,False,1222,True,1019.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3396,False,24,False,1582,True,85.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3397,True,8,False,1236,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3398,False,20,False,1238,False,3724.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3399,False,63,False,1459,False,1738.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
3400,False,0,False,1238,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3401,False,13,False,498,True,1609.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3402,False,1,False,1460,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3403,False,13,False,1460,False,2764.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3404,False,2,False,1460,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3405,True,18,False,1225,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3406,True,30,False,1587,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3407,True,35,False,291,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3408,False,28,False,1588,True,1171.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,False,False
3409,True,28,False,1589,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3410,False,48,False,1243,False,909.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3411,True,34,False,248,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3412,False,16,False,1462,False,1001.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3413,False,24,False,1463,False,1411.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
3414,False,53,False,293,False,2577.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False
3415,False,24,False,1464,False,891.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3416,True,32,False,1590,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3417,True,15,False,1246,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3418,False,24,False,1228,True,506.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,False
3419,False,35,False,1592,True,695.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3420,False,42,False,249,True,14180.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3421,False,18,False,1593,True,587.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
3422,False,15,False,1594,True,947.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3423,True,35,False,505,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,True
3424,True,34,False,1249,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3425,True,21,False,1250,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3426,False,14,False,1600,True,1077.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3427,False,16,False,1468,False,1760.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3428,False,23,False,1469,False,2044.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
3429,False,53,False,288,False,3252.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3430,True,18,False,297,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3431,False,16,False,1607,True,1139.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3432,True,34,False,243,True,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3433,True,13,False,1241,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3434,False,25,False,1473,False,587.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,False,False
3435,False,39,False,1474,False,1119.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3436,False,19,False,1608,True,693.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
3437,False,21,False,1475,False,1288.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False,False
3438,True,20,False,1242,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3439,False,16,False,1610,True,672.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,False,False
3440,False,9,False,1243,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3441,False,18,False,1478,False,803.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3442,False,23,False,1479,False,743.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
3443,False,36,False,1481,False,2151.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3444,False,30,False,1482,False,724.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3445,False,46,False,1483,False,729.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3446,False,22,False,509,False,789.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3447,True,1,False,1255,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3448,True,21,False,1255,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3449,True,24,False,1255,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3450,False,51,False,1256,False,706.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3451,True,26,False,1247,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3452,False,35,False,95,False,4306.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
3453,False,22,False,1260,False,689.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,False
3454,True,28,False,302,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3455,True,33,False,302,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3456,False,56,False,302,False,2689.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,False
3457,True,32,False,302,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3458,False,39,False,511,False,1173.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
3459,False,25,False,1618,True,1108.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3460,False,25,False,505,True,983.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3461,False,34,False,1250,True,882.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3462,False,28,False,507,True,379.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3463,False,18,False,1619,True,1446.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
3464,False,18,False,1262,False,809.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3465,True,21,False,1255,True,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,True,True
3466,True,47,False,512,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,True,True
3467,False,18,False,1623,True,731.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3468,False,43,False,1498,False,971.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3469,True,18,False,1263,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3470,False,25,False,254,True,2638.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3471,True,30,False,1265,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3472,False,21,False,1625,True,2688.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3473,False,24,False,1625,True,1990.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3474,False,20,False,1625,True,1485.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,False,False
3475,True,30,False,303,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3476,True,58,False,304,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3477,False,36,False,1499,False,2614.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
3478,True,27,False,292,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3479,False,33,True,256,True,4347.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3480,False,55,False,308,False,10087.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3481,True,24,False,308,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3482,True,17,False,1262,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3483,False,19,False,516,False,905.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3484,True,25,False,1263,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
3485,False,22,False,509,True,790.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3486,True,16,False,1266,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3487,False,36,False,1631,True,871.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3488,False,40,False,1632,True,689.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3489,False,21,False,1635,True,1029.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3490,False,24,False,510,True,640.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,True,False
3491,False,26,False,511,True,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
3492,False,27,False,84,True,2566.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
3493,True,24,False,1275,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
3494,True,23,False,294,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3495,True,55,False,294,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3496,True,31,False,294,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3497,True,40,False,294,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3498,False,19,False,1510,False,1270.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3499,False,18,False,1637,True,804.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3500,False,48,False,1511,False,648.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
3501,False,15,False,1276,False,919.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3502,False,47,False,1514,False,717.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3503,False,21,False,520,False,1620.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3504,True,18,False,1277,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3505,False,20,False,513,True,1521.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3506,True,20,False,521,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,True
3507,True,22,False,521,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,True
3508,True,16,False,1280,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3509,False,26,False,1516,False,1157.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3510,False,27,False,522,False,1048.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
3511,False,17,False,1641,True,687.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
3512,False,24,False,1518,False,1031.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3513,True,55,False,1282,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,True
3514,True,7,False,1282,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3515,False,28,False,1282,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3516,False,29,False,1279,False,581.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3517,False,31,False,523,False,698.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,True,False
3518,False,44,False,1280,False,933.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3519,False,26,False,1643,True,2619.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3520,False,3,False,1519,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3521,True,21,False,1519,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3522,False,0,False,1519,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,True,True
3523,False,40,False,1285,True,4928.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,False
3524,False,25,False,515,True,1620.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3525,True,14,False,259,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3526,False,30,False,1524,False,1099.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3527,False,21,False,1289,True,620.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3528,False,30,False,1647,True,1290.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
3529,False,39,False,231,False,2384.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,False,False
3530,False,43,False,1525,False,2174.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3531,False,22,False,1525,False,631.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3532,True,18,False,1286,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3533,True,35,False,1526,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3534,True,21,False,1287,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3535,False,23,False,526,False,787.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3536,True,15,False,1291,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3537,True,37,False,312,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3538,False,58,False,312,False,3933.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
3539,True,28,False,1649,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3540,False,21,False,527,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
3541,False,0,False,1292,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
3542,False,15,False,1650,True,968.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3543,False,38,False,247,True,2383.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
3544,False,26,False,1651,True,1574.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3545,False,47,False,260,True,5019.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3546,False,26,False,260,True,3378.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
3547,True,56,False,260,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3548,True,18,False,260,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3549,False,21,False,1656,True,3232.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3550,True,18,False,1291,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
3551,False,44,False,299,False,4444.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3552,True,39,False,299,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,True,True
3553,True,54,False,299,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3554,True,23,False,299,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3555,False,26,False,314,False,1587.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,True
3556,False,22,False,1658,True,898.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3557,False,25,False,1530,False,829.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3558,True,49,False,1297,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,True
3559,True,46,False,529,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,True,True
3560,False,17,False,518,True,788.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3561,False,23,False,1295,False,809.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3562,False,18,False,1296,False,531.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3563,False,23,False,1662,True,585.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3564,False,38,False,519,True,1625.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3565,False,32,False,261,True,3335.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,False
3566,True,18,False,264,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3567,True,24,False,520,True,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
3568,False,37,False,265,True,2694.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3569,True,41,False,265,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3570,True,31,False,233,False,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True
3571,False,28,False,1539,False,1935.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3572,True,40,False,266,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3573,False,48,False,316,False,3652.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
3574,True,41,False,1301,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3575,True,36,False,1301,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3576,False,11,False,1303,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3577,False,19,False,1542,False,724.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3578,False,20,False,1304,False,720.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3579,False,29,False,1665,True,1125.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3580,False,26,False,235,False,2384.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
3581,True,24,False,1303,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
3582,False,28,False,1305,False,751.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
3583,False,28,False,237,False,2729.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
3584,True,13,False,1307,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
3585,False,28,False,535,False,788.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3586,False,19,False,1550,False,572.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
3587,True,32,False,1673,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3588,True,23,False,1308,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3589,False,18,False,536,False,719.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3590,True,25,False,1551,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
3591,False,19,False,1676,True,1183.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
3592,False,24,False,1679,True,579.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
3593,False,29,False,1680,True,722.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
3594,True,43,False,1309,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
3595,True,3,False,1307,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
3596,False,4,False,1307,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
3597,False,2,False,1307,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
3598,False,24,False,537,False,660.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
3599,False,27,False,1554,False,1103.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
3600,True,37,False,303,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
3601,False,44,False,303,False,4826.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,True
3602,False,21,False,1556,False,698.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
